project_id,deployment_id,placename,longitude,latitude,start_date,end_date,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,camera_name,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,subproject_design,event_name,event_description,event_type,recorded_by,remarks
2011183,TO07_CT01_2026_D1,TO07-CT01,-76.58729,36.13577,2026-07-09 00:00:00,2026-08-21 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,24,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO01_AD01_CamB_2026_D2_MC,TO01_AD01,-76.60004,36.14389,2026-05-23 00:00:00,2026-06-17 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE01_CT03_2026_D1,TE01-CT03,-76.60126,36.14441,2026-06-17 00:00:00,2026-07-28 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,Date and time wrong
2011183,TE05_AD01_CamB_2026_D3_MC,TE05-AD01,-76.58969116,36.14929581,2026-06-02 00:00:00,2026-07-08 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF04_CT03_2026_D1,IF04-CT03,-76.51590729,36.1621666,2026-04-08 00:00:00,2026-05-06 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,12,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO05_AD01_CamA_2026_D2_MC,TO05-AD01,-76.5892868,36.14854813,2026-05-07 00:00:00,2026-06-02 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO14_AD01_CamA_2026_D3_TL,TO14_AD01,-76.58107,36.14517,2026-05-23 00:00:00,2026-07-08 00:00:00,None,,None,,2181108,Reconyx Hyperfire HC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,2,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,IF09_AD01_CamB_2026_D1_MC,IF09_AD01,-76.53577,36.16352,2026-04-08 00:00:00,2026-05-06 00:00:00,None,NA,None,NA,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,NA,Pointed Downward,NA,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,no timelapse
2011183,TO01_CT03_2026_D1,TO01_CT03,-76.60078,36.14469,2026-05-23 00:00:00,2026-06-17 00:00:00,None,NA,None,NA,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,NA,Parallel,NA,,,15,Timbermill_Camera_Traps_2026,,,,,,Pictures were originally uploaded to the wrong deployment. All photos with detections were downloaded and reuploaded to the correct deployment
2011183,TO15_AD01_CamB_2026_D3_TL,TO15-AD01,-76.61639404,36.15133286,2026-06-18 00:00:00,2026-07-27 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TE04_AD01_CamA_2026_D2_MC,TE04-AD01,-76.58351898,36.16321564,2026-05-07 00:00:00,2026-06-02 00:00:00,None,,None,,2181108,Reconyx Hyperfire HC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,Time and name initially wrong. Edited in WI
2011183,RE01_AD01_CamA_2026_D1_MC,RE01_AD01,-76.49314,36.14607,2026-04-12 00:00:00,2026-05-05 00:00:00,None,NA,None,NA,2181097,Browning Recon Force HP5,0,Camera Hardware Failure,Knee height,NA,Pointed Downward,NA,,,,Timbermill_AHDriFT_2026_MC,,,,,,1-minute timelapse
2011183,TO04_CT02_2026_D2,TO04-CT02,-76.58367,36.16335,2026-06-02 00:00:00,2026-06-25 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,25,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE11_AD01_CamB_2026_D1_MC,TE11-AD01,-76.5831604,36.15631866,2026-04-01 00:00:00,2026-05-07 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,No timelapse
2011183,TO16_CT05_2026_D1,TO16-CT05,-76.5901,36.16379,2026-05-07 00:00:00,2026-06-02 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,18,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO10_AD01_CamB_2026_D3_MC,TE12-AD01,-76.5975647,36.16421127,2026-06-18 00:00:00,2026-07-27 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO06_AD01_CamA_2026_D2_MC,TO06-AD01,-76.58169556,36.1496048,2026-05-07 00:00:00,2026-05-16 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Unknown Failure,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE08_CT09_2026_D1,RE08-CT09,-76.49471,36.15351,2026-05-06 00:00:00,2026-06-03 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE07_AD01_CamB_2026_D2_MC,RE07_AD01,-76.4939,36.14101,2026-05-06 00:00:00,2026-06-16 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE05_CT02_2026_D2,TE05_CT02,-76.58858,36.14869,2026-06-02 00:00:00,2026-07-08 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,18,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO11_AD01_CamA_2026_D2_MC,TO11-AD01,-76.58255768,36.15662384,2026-05-07 00:00:00,2026-06-02 00:00:00,None,,None,,2181108,Reconyx Hyperfire HC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF03_CT04_2026_D1,IF03-CT04,-76.57096863,36.14228439,2026-06-26 00:00:00,2026-07-31 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,7,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE01_CT05_2026_D1,RE01-CT05,-76.4929657,36.14611053,2026-06-16 00:00:00,2026-07-30 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO09_AD01_CamB_2026_D2_TL,TO09_AD01,-76.59293,36.13536,2026-05-23 00:00:00,2026-06-17 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,RE05_AD01_CamB_2026_D2_MC,RE05_AD01,-76.51705,36.14177,2026-05-23 00:00:00,2026-06-17 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO12_CT02_2026_D1,TO12-CT02,-76.59637,36.16532,2026-06-02 00:00:00,2026-07-27 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,20,Timbermill_Camera_Traps_2026,,,,,,
2011183,IF05_AD01_CamA_2026_D2_TL,IF05_AD01,-76.51158,36.15394,2026-05-06 00:00:00,2026-06-25 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TO06_AD01_CamB_2026_D3_TL,TO06-AD01,-76.58169556,36.1496048,2026-06-01 00:00:00,2026-06-22 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,RE08_AD01_CamB_2026_D3_MC,RE08_AD01,-76.49445,36.15331,2026-06-25 00:00:00,2026-07-30 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE09_AD01_CamB_2026_D3_MC,TE09_AD01,-76.59286,36.13631,2026-06-17 00:00:00,2026-06-26 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Wildlife Damage,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO06_AD01_CamB_2026_D3_MC,TO06-AD01,-76.58169556,36.1496048,2026-06-01 00:00:00,2026-06-22 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE13_AD01_CamB_2026_D2_MC,TE13_AD01,-76.5825,36.13573,2026-05-19 00:00:00,2026-06-17 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,1,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE01_AD01_CamA_2026_D2_MC,TE01_AD01,-76.60043,36.14489,2026-05-23 00:00:00,2026-06-17 00:00:00,None,,None,,2181108,Reconyx Hyperfire HC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE10_AD01_CamA_2026_D2_TL,TE10_AD01,-76.60902,36.15204,2026-05-13 00:00:00,2026-06-18 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,Internal camera ID not programed. Should be NCCC204
2011183,TO15_AD01_CamA_2026_D2_MC,TO15_AD01,-76.61639,36.15133,2026-05-19 00:00:00,2026-06-18 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE09_CT06_2026_D1,RE09-CT06,-76.52556,36.17019,2026-05-06 00:00:00,2026-06-16 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE09_AD01_CamB_2026_D4_TL,RE09_AD01,-76.52644,36.17043,2026-07-14 00:00:00,2026-07-31 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TE07_AD01_CamA_2026_D3_MC,TE07-AD01,-76.58805847,36.13465118,2026-06-17 00:00:00,2026-06-28 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Wildlife Damage,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,Flipped by bear. Dates and times wrong. Fixed manually 
2011183,RE08_CT07_2026_D1,RE08-CT07,-76.49479,36.15291,2026-07-14 00:00:00,2026-08-21 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO13_AD01_CamA_2026_D3_MC,TO13-AD01,-76.58172607,36.13502884,2026-06-17 00:00:00,2026-07-28 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE03_CT08_2026_D1,RE03-CT08,-76.53144,36.13695,2026-03-28 00:00:00,2026-05-06 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,No distance recorded
2011183,RE05_AD01_CamA_2026_D2_TL,RE05_AD01,-76.51705,36.14177,2026-05-23 00:00:00,2026-06-17 00:00:00,None,,None,,2181108,Reconyx Hyperfire HC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,IF08_AD01_CamA_2026_D3_MC,IF08_AD01,-76.56243,36.13166,2026-05-13 00:00:00,2026-07-08 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,Some images corrupted 
2011183,TO02_AD01_CamB_2026_D2_MC,TO02_AD01,-76.60557,36.14774,2026-05-19 00:00:00,2026-06-18 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF05_AD01_CamA_2026_D2_MC,IF05_AD01,-76.51158,36.15394,2026-05-06 00:00:00,2026-06-25 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO11_CT03_2026_D1,TO11-AD01,-76.58255768,36.15662384,2026-06-02 00:00:00,2026-07-27 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,24,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE07_CT03_2026_D1,RE07-CT03,-76.49413,36.14098,2026-04-12 00:00:00,2026-05-06 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,No Distances
2011183,IF06_AD01_CamA_2026_D3_MC,IF06-AD01,-76.54560852,36.1466217,2026-07-26 00:00:00,2026-07-31 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE10_CT03_2026_D1,TE10-CT03,-76.60839,36.15187,2026-04-10 00:00:00,2026-05-13 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,No distances
2011183,TE06_CT01_2026_D1,TE06-CT01,-76.58186,36.15055,2026-05-07 00:00:00,2026-06-01 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,15,,,,,,,
2011183,IF03_AD01_CamB_2026_D1_MC,IF03_AD01,-76.57095,36.14274,2026-03-27 00:00:00,2026-04-22 00:00:00,None,NA,None,NA,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,NA,Pointed Downward,NA,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE05_AD01_CamB_2026_D3_TL,TE05-AD01,-76.58969116,36.14929581,2026-06-02 00:00:00,2026-07-08 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TO10_AD01_CamA_2026_D3_MC,TO10-AD01,-76.608284,36.15251541,2026-06-18 00:00:00,2026-07-27 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO04_AD01_CamA_2026_D3_TL,TO04-AD01,-76.58500671,36.16300201,2026-06-02 00:00:00,2026-07-30 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TO05_AD01_CamB_2026_D3_TL,TO05-AD01,-76.5892868,36.14854813,2026-05-06 00:00:00,2026-06-18 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,IF09_CT02_2026_D1,IF09-CT02,-76.5364151,36.16352844,2026-05-13 00:00:00,2026-07-08 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE09_AD01_CamB_2026_D3_TL,RE09_AD01,-76.52644,36.17043,2026-06-16 00:00:00,2026-07-14 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,Fence destroyed when I arrived
2011183,TO10_AD01_CamB_2026_D2_TL,TO10_AD01,-76.60828,36.15252,2026-05-07 00:00:00,2026-06-18 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TE06_AD01_CamB_2026_D2_MC,TE06-AD01,-76.58263397,36.1493454,2026-05-07 00:00:00,2026-06-02 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF06_AD01_CamA_2026_D2_MC,IF06_AD01,-76.54578,36.14648,2026-05-13 00:00:00,2026-06-26 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF09_CT04_2026_D1,IF09-CT04,-76.53534698,36.16348648,2026-06-16 00:00:00,2026-07-27 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,14,Timbermill_Camera_Traps_2026,,,,,,
2011183,IF07_AD01_CamB_2026_D1_MC,IF07-AD01,-76.56274,36.14658,2026-03-27 00:00:00,2026-05-13 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO14_AD01_2026_D2_CamA_MC,TO14_AD01,-76.58107,36.14517,2026-04-22 00:00:00,2026-04-28 00:00:00,None,NA,None,NA,2181387,Reconyx Hyperfire PC800,0,Camera Hardware Failure,Knee height,NA,Pointed Downward,NA,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF01_AD01_CamB_2026_D1_MC,IF01_AD01,-76.54704,36.13051,2026-03-28 00:00:00,2026-05-06 00:00:00,None,NA,None,NA,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,NA,Pointed Downward,NA,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO11_AD01_CamA_2026_D3_MC,TO11-AD01,-76.58255768,36.15662384,2026-06-02 00:00:00,2026-07-27 00:00:00,None,,None,,2181108,Reconyx Hyperfire HC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO04_AD01_CamA_2026_D2_MC,TO04-AD01,-76.58500671,36.16300201,2026-05-07 00:00:00,2026-06-02 00:00:00,None,,None,,2181108,Reconyx Hyperfire HC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,No timelapse
2011183,IF09_AD01_CamA_2026_D3_MC,IF09_AD01,-76.53577,36.16352,2026-06-16 00:00:00,2026-07-27 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE14_AD01_CamA_2026_D1_MC,TE14_AD01,-76.58186,36.14515,2026-04-02 00:00:00,2026-05-23 00:00:00,None,NA,None,NA,2181387,Reconyx Hyperfire PC800,0,Camera Functioning,Knee height,NA,Pointed Downward,NA,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,No timelapse
2011183,IF07_AD01_CamA_2026_D3_MC,IF08-AD01,-76.56243134,36.13166428,2026-06-26 00:00:00,2026-07-31 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO13_AD01_CamA_2026_D2_MC,TO13_AD01,-76.58173,36.13503,2026-05-19 00:00:00,2026-06-17 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF05_CT03_2026_D1,IF05-CT03,-76.51156616,36.15375519,2026-03-28 00:00:00,2026-05-06 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,No distance recorded
2011183,TE07_AD01_CamA_2026_D1_MC,TE07-AD01,-76.58805847,36.13465118,2026-04-01 00:00:00,2026-05-01 00:00:00,None,,None,,2181108,Reconyx Hyperfire HC500,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,1-minute timelapse
2011183,RE02_AD01_CamA_2026_D3_MC,RE02-AD01,-76.52989197,36.14846802,2026-06-02 00:00:00,2026-07-27 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TO15_AD01_CamA_2026_D2_TL,TO15_AD01,-76.61639,36.15133,2026-05-19 00:00:00,2026-06-18 00:00:00,None,,None,,2181108,Reconyx Hyperfire HC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,0,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,RE09_CT04_2026_D1,RE09-CT04,-76.52704,36.17082,2026-06-16 00:00:00,2026-07-31 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,6,Timbermill_Camera_Traps_2026,,,,,,
2011183,RE09_CT08,RE09-CT08,-76.52666,36.17053,2026-07-14 00:00:00,2026-08-21 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,6,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO11_AD01_CamB_2026_D3_MC,TO11-AD01,-76.58255768,36.15662384,2026-06-02 00:00:00,2026-06-18 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,IF06_AD01_CamB_2026_D3_MC,IF06_AD01,-76.54578,36.14648,2026-06-26 00:00:00,2026-07-27 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE01_AD01_CamB_2026_D2_TL,TE01_AD01,-76.60043,36.14489,2026-05-23 00:00:00,2026-06-17 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TO13_AD01_CamB_2026_D3_MC,TO13-AD01,-76.58172607,36.13502884,2026-06-17 00:00:00,2026-07-28 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE02_AD01_2026_CamA_D1_MC,RE02_AD01,-76.52989,36.14847,2026-04-08 00:00:00,2026-05-06 00:00:00,None,NA,None,NA,2181387,Reconyx Hyperfire PC800,0,Camera Functioning,Knee height,NA,Pointed Downward,NA,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,TE11_AD01_CamA_2026_D3_MC,TE11-AD01,-76.5831604,36.15631866,2026-06-02 00:00:00,2026-07-27 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE04_AD01_2026_D1_CamB_MC,RE04_AD01,-76.53487,36.1441,2026-04-02 00:00:00,2026-05-23 00:00:00,None,NA,None,NA,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,NA,Pointed Downward,NA,,,0.5,Timbermill_AHDriFT_2026_MC,,,,,,No timelapse
2011183,TO02_AD01_CamB_2026_D2_TL,TO02_AD01,-76.60557,36.14774,2026-05-19 00:00:00,2026-06-18 00:00:00,None,,None,,2181388,Browning Recon Force HP5 ,0,Camera Hardware Failure,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,Camera died on 2026-06-10
2011183,RE06_CT09_2026_D1,RE06-CT09,-76.50198,36.14419,2026-06-25 00:00:00,2026-07-30 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,9,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE12_CT01_2026_D1,TE12-CT01,-76.59688,36.16549,2026-06-02 00:00:00,2026-07-08 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Hardware Failure,Knee height,,Parallel,,,,24,Timbermill_Camera_Traps_2026,,,,,,
2011183,TO10_CT02_2026_D1,TO10-CT02,-76.60758,36.15292,2026-06-18 00:00:00,2026-07-27 00:00:00,None,,None,,2181096,Browning Defender Pro Scout Max Extreme HD,0,Camera Functioning,Knee height,,Parallel,,,,24,Timbermill_Camera_Traps_2026,,,,,,
2011183,TE10_AD01_CamA_2026_D3_MC,TE10_AD01,-76.60902,36.15204,2026-06-18 00:00:00,2026-07-27 00:00:00,None,,None,,2188084,Reconyx Hyperfire PC500,0,Camera Functioning,Knee height,,Pointed Downward,,,,,Timbermill_AHDriFT_2026_MC,,,,,,
2011183,RE08_CT03_2026_D1,RE08-CT03,-76.4943,36.15327,2026-04-12 00:00:00,2026-05-06 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Parallel,,,,0,Timbermill_Camera_Traps_2026,,,,,,No distance recorded
2011183,RE06_AD01_CamA_2026_D2_TL,RE06_AD01,-76.50294,36.14434,2026-05-06 00:00:00,2026-06-25 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
2011183,TE13_AD01_CamB_2026_D2_TL,TE13_AD01,-76.5825,36.13573,2026-05-19 00:00:00,2026-06-17 00:00:00,None,,None,,2181097,Browning Recon Force HP5,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,,,,,,,
2011183,RE09_AD01_CamA_2026_D2_TL,RE09_AD01,-76.52644,36.17043,2026-05-06 00:00:00,2026-06-16 00:00:00,None,,None,,2099588,Reconyx HC500 Hyperfire,0,Camera Functioning,Knee height,,Pointed Downward,,,,0.5,Timbermill_AHDriFT_2026_TL,,,,,,
